BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
Manhattan,10003,208 TO 210,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,12
Manhattan,10003,216,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,16
Manhattan,10003,218,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,17
Manhattan,10003,225,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,421-A (1-15),,462,35
Manhattan,10003,226,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,21
Manhattan,10003,228,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,22
Manhattan,10003,230,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,461,23
Manhattan,10003,305,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,53
Manhattan,10003,306,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,9
Manhattan,10003,307,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,52
Manhattan,10003,308,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,9
Manhattan,10003,310,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,11
Manhattan,10003,312,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,12
Manhattan,10003,314,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,13
Manhattan,10003,315,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,48
Manhattan,10003,316,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,14
Manhattan,10003,318,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,447,15
Manhattan,10003,320,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,ROOMING HOUSE,,447,16
Manhattan,10003,322,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,17
Manhattan,10003,324,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,18
Manhattan,10003,326,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,19
Manhattan,10003,328,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,20
Manhattan,10003,329,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,41
Manhattan,10003,332,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,22
Manhattan,10003,333,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,39
Manhattan,10003,334,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,23
Manhattan,10003,335,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,38
Manhattan,10003,336,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,447,24
Manhattan,10003,337,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,37
Manhattan,10003,339,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,36
Manhattan,10003,341,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,35
Manhattan,10003,343,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,34
Manhattan,10003,344,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,447,28
Manhattan,10003,347,E 6TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,34
Manhattan,10003,11,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,52
Manhattan,10003,13,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,51
Manhattan,10003,17,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,49
Manhattan,10003,19,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,48
Manhattan,10003,21 TO 23,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,46
Manhattan,10003,25,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,45
Manhattan,10003,29,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,43
Manhattan,10003,41 TO 43,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,36
Manhattan,10003,47 1/2,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,1
Manhattan,10003,48 1/2,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,7
Manhattan,10003,52,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,10
Manhattan,10003,53,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,55
Manhattan,10003,54,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,11
Manhattan,10003,55,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,54
Manhattan,10003,56,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,12
Manhattan,10003,57,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING B,ROOMING HOUSE,,449,53
Manhattan,10003,59,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,52
Manhattan,10003,60,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,14
Manhattan,10003,61,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,51
Manhattan,10003,62,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,15
Manhattan,10003,63,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,50
Manhattan,10003,66,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,17
Manhattan,10003,69,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,47
Manhattan,10003,70,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,19
Manhattan,10003,71,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,46
Manhattan,10003,72,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,20
Manhattan,10003,73 TO 75,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,44
Manhattan,10003,74,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,21
Manhattan,10003,76,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,22
Manhattan,10003,77,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,43
Manhattan,10003,80,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,24
Manhattan,10003,81,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,41
Manhattan,10003,82,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,25
Manhattan,10003,83,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,40
Manhattan,10003,85,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,39
Manhattan,10003,86,E 7TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,448,27
Manhattan,10003,4,E 8TH,ST,1,5TH,AVE,NEW YORK,62,MULTIPLE DWELLING A,,,550,23
Manhattan,10003,6 TO 8,E 8TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING B,,,550,24
Manhattan,10003,12 TO 14,E 8TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,550,27
Manhattan,10003,16,E 8TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,550,29
Manhattan,10003,44 TO 58,E 8TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,548,28
Manhattan,10003,60,E 8TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,548,7501
Manhattan,10003,3,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,567,33
Manhattan,10003,11,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING B,,,567,29
Manhattan,10003,21,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,567,24
Manhattan,10003,30,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,560,7501
Manhattan,10003,40,E 9TH,ST,61,E 8TH,ST,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,560,7502
Manhattan,10003,55,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,561,37
Manhattan,10003,60,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,560,7503
Manhattan,10003,63,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,561,7501
Manhattan,10003,109,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,555,40
Manhattan,10003,115,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,555,28
Manhattan,10003,206 TO 208,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,13
Manhattan,10003,233,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,465,57
Manhattan,10003,240,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,33
Manhattan,10003,303,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,1
Manhattan,10003,307,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,1
Manhattan,10003,309,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,57
Manhattan,10003,311,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,56
Manhattan,10003,312,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,11
Manhattan,10003,313,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,55
Manhattan,10003,314,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,12
Manhattan,10003,315,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,J-51,,451,54
Manhattan,10003,317R,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,53
Manhattan,10003,317,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,53
Manhattan,10003,318,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,14
Manhattan,10003,319,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,52
Manhattan,10003,321,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,51
Manhattan,10003,323,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,50
Manhattan,10003,324 TO 326,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,16
Manhattan,10003,328,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,18
Manhattan,10003,329,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,451,47
Manhattan,10003,331,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,451,46
Manhattan,10003,332,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,20
Manhattan,10003,333,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,451,45
Manhattan,10003,334,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,21
Manhattan,10003,335,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,451,44
Manhattan,10003,337,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,43
Manhattan,10003,339,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,42
Manhattan,10003,340,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,24
Manhattan,10003,342,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,25
Manhattan,10003,344,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,26
Manhattan,10003,345,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,451,139
Manhattan,10003,346,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,27
Manhattan,10003,348,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,28
Manhattan,10003,350,E 9TH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,29
Manhattan,10003,2,GRAMERCY,PARK W,,,,NEW YORK,62,MULTIPLE DWELLING A,,,876,11
Manhattan,10003,4,GRAMERCY,PARK W,,,,NEW YORK,62,MULTIPLE DWELLING A,,,876,13
Manhattan,10003,8,GRAMERCY,PARK S,245249,PARK,AVE S,NEW YORK,62,MULTIPLE DWELLING A,,,875,79
Manhattan,10003,21,GRAMERCY,PARK S,,,,NEW YORK,62,MULTIPLE DWELLING A,,,875,60
Manhattan,10003,26,GRAMERCY,PARK S,,,,NEW YORK,62,MULTIPLE DWELLING A,,,875,55
Manhattan,10003,31,GRAMERCY,PARK S,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,875,48
Manhattan,10003,32,GRAMERCY,PARK S,,,,NEW YORK,62,MULTIPLE DWELLING A,,,875,47
Manhattan,10003,36,GRAMERCY,PARK E,,,,NEW YORK,62,MULTIPLE DWELLING A,,,876,7503
Manhattan,10003,37,GRAMERCY,PARK E,,,,NEW YORK,62,MULTIPLE DWELLING A,,,876,25
Manhattan,10003,269,GREENE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,548,12
Manhattan,10003,53,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,873,15
Manhattan,10003,68 TO 70,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,874,21
Manhattan,10003,71,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,874,19
Manhattan,10003,74,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,874,62
Manhattan,10003,74,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,874,62
Manhattan,10003,76,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,874,61
Manhattan,10003,81,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,875,19
Manhattan,10003,82,IRVING,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,875,25
Manhattan,10003,415,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,544,11
Manhattan,10003,416,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,545,46
Manhattan,10003,428,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,545,40
Manhattan,10003,430,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,545,39
Manhattan,10003,432,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,545,38
Manhattan,10003,434,LAFAYETTE,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,545,37
Manhattan,10003,300,MERCER,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,548,70
Manhattan,10003,220,PARK,AVE S,,,,NEW YORK,62,MULTIPLE DWELLING B,,,846,41
Manhattan,10003,5,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,58
Manhattan,10003,7,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,57
Manhattan,10003,8,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,13
Manhattan,10003,11,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,54
Manhattan,10003,14,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,16
Manhattan,10003,16,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,17
Manhattan,10003,17,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,51
Manhattan,10003,18,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,18
Manhattan,10003,19 TO 23,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,48
Manhattan,10003,22,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,20
Manhattan,10003,24,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,21
Manhattan,10003,26,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,22
Manhattan,10003,27,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,46
Manhattan,10003,28,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,23
Manhattan,10003,29,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,45
Manhattan,10003,30,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,24
Manhattan,10003,31,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,464,44
Manhattan,10003,32,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,25
Manhattan,10003,33,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING B,,,464,43
Manhattan,10003,34,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,463,26
Manhattan,10003,34 1/2,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING B,,,463,27
Manhattan,10003,36,SAINT MARKS,PL,131,2ND,AVE,NEW YORK,62,MULTIPLE DWELLING A,,,463,28
Manhattan,10003,37 1/2,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,1
Manhattan,10003,46,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,12
Manhattan,10003,47,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,51
Manhattan,10003,52,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,15
Manhattan,10003,58,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,18
Manhattan,10003,59,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING B,,,450,45
Manhattan,10003,60,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,19
Manhattan,10003,63,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,43
Manhattan,10003,64,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,21
Manhattan,10003,65,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,42
Manhattan,10003,66,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,22
Manhattan,10003,67,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,41
Manhattan,10003,68,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,23
Manhattan,10003,70,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,24
Manhattan,10003,71,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,39
Manhattan,10003,73,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,38
Manhattan,10003,76,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,449,27
Manhattan,10003,81,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,33
Manhattan,10003,83,SAINT MARKS,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,450,33
Manhattan,10003,17,STUYVESANT,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,465,32
Manhattan,10003,19,STUYVESANT,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,465,30
Manhattan,10003,38 TO 40,STUYVESANT,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,465,7501
Manhattan,10003,48,STUYVESANT,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,465,46
Manhattan,10003,1,UNION,SQ S,,,,NEW YORK,62,MULTIPLE DWELLING A,421-A (1-15),,565,21
Manhattan,10003,31,UNION,SQ W,,,,NEW YORK,62,MULTIPLE DWELLING A,J-51,,844,17
Manhattan,10003,1,UNIVERSITY,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,GARDEN COMPLEX,,548,1
Manhattan,10003,70,UNIVERSITY,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,568,20
Manhattan,10003,107,UNIVERSITY,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,564,4
Manhattan,10003,7 TO 13,WASHINGTON,SQ N,,,,NEW YORK,62,MULTIPLE DWELLING A,,,550,13
Manhattan,10003,14,WASHINGTON,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,546,15
Manhattan,10003,15,WASHINGTON,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,547,20
Manhattan,10003,11 TO 13,WAVERLY,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,,,548,40
Manhattan,10003,15 TO 23,WAVERLY,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,548,45
Manhattan,10004,56 TO 58,BEAVER,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,29,7501
Manhattan,10004,25,BROAD,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,25,7502
Manhattan,10004,66,PEARL,ST,15,COENTIES,SLIP,NEW YORK,62,MULTIPLE DWELLING A,,,7,7501
Manhattan,10004,2 TO 4,WATER,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,421-G,,8,7501
Manhattan,10005,14 TO 28,EXCHANGE,PL,,,,NEW YORK,62,MULTIPLE DWELLING A,421-G,,27,7502
Manhattan,10005,10,HANOVER,SQ,,,,NEW YORK,62,MULTIPLE DWELLING A,421-G,,31,1
Manhattan,10005,2 TO 10,LIBERTY,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,421-A (1-15),,42,22
Manhattan,10005,37 TO 43,WALL,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,26,14
Manhattan,10005,59 TO 65,WALL,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,27,9
Manhattan,10005,67 TO 73,WALL,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,27,17
Manhattan,10005,95 TO 97,WALL,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,421-G,,33,11
Manhattan,10005,130,WATER,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,39,7501
Manhattan,10006,71,BROADWAY,,,,,NEW YORK,62,MULTIPLE DWELLING A,,,21,6
Manhattan,10006,81,GREENWICH,ST,44,TRINITY,PL,NEW YORK,62,MULTIPLE DWELLING A,,,19,18
Manhattan,10006,88,GREENWICH,ST,19,RECTOR,ST,NEW YORK,62,MULTIPLE DWELLING A,,,18,7501
Manhattan,10006,106,GREENWICH,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,53,36
Manhattan,10006,120,LIBERTY,ST,125,CEDAR,ST,NEW YORK,62,MULTIPLE DWELLING A,,,52,21
Manhattan,10006,82 TO 92,WASHINGTON,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,17,29
Manhattan,10006,109,WASHINGTON,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,53,6
Manhattan,10006,21,WEST,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,421-G,,15,22
Manhattan,10006,71 TO 75,WEST,ST,,,,NEW YORK,62,MULTIPLE DWELLING A,,,55,14
Manhattan,10006,87 TO 95,WEST,ST,2125,WEST,ST,NEW YORK,62,MULTIPLE DWELLING A,,,56,4
